node_id,node_type,label,original_uri
3529,paper,Unsupervised Training of Neural Mask-Based Beamforming.,https://dblp.org/rec/conf/interspeech/DrudeHH19
3530,paper,The Philips research system for large-vocabulary continuous-speech recognition.,https://dblp.org/rec/conf/interspeech/SteinbissNHIEKOMADGHB93
3531,paper,A look-ahead search technique for large vocabulary continuous speech recognition.,https://dblp.org/rec/conf/interspeech/Haeb-UmbachN91
3532,paper,Multi-Channel Block-Online Source Extraction Based on Utterance Adaptation.,https://dblp.org/rec/conf/interspeech/Martin-DonasHHG19
3533,paper,Bayesian Feature Enhancement for ASR of Noisy Reverberant Real-World Data.,https://dblp.org/rec/conf/interspeech/KruegerWLH12
3534,paper,Unsupervised Geometry Calibration of Acoustic Sensor Networks Using Source Correspondences.,https://dblp.org/rec/conf/interspeech/SchmalenstroeerJHHF11
3535,paper,Online speaker change detection by combining BIC with microphone array beamforming.,https://dblp.org/rec/conf/interspeech/SchmalenstroeerH06
3536,paper,Improved source modeling and predictive classification for channel robust speech recognition.,https://dblp.org/rec/conf/interspeech/IonH06
3537,paper,An evaluation of unsupervised acoustic model training for a dysarthric speech interface.,https://dblp.org/rec/conf/interspeech/WalterDHGOh14
3538,paper,On optimal smoothing in minimum statistics based noise tracking.,https://dblp.org/rec/conf/interspeech/ChinaevH15
3539,paper,An investigation of cepstral parameterisations for large vocabulary speech recognition.,https://dblp.org/rec/conf/interspeech/Haeb-UmbachL99
3540,paper,Speech processing in the networked home environment - a view on the amigo project.,https://dblp.org/rec/conf/interspeech/Haeb-UmbachKS05
3541,paper,Synthesizing Speech with Selected Perceptual Voice Qualities - A Case Study with Creaky Voice.,https://dblp.org/rec/conf/interspeech/RautenbergSWKWH25
3542,paper,Multi-resolution soft features for channel-robust distributed speech recognition.,https://dblp.org/rec/conf/interspeech/IonH07
3543,paper,Graph-PIT: Generalized Permutation Invariant Training for Continuous Separation of Arbitrary Numbers of Speakers.,https://dblp.org/rec/conf/interspeech/NeumannKBDH21
3544,paper,Multi-class linear dimension reduction by generalized Fisher criteria.,https://dblp.org/rec/conf/interspeech/LoogH00
3545,paper,An approach to iterative speech feature enhancement and recognition.,https://dblp.org/rec/conf/interspeech/WindmannH07
3546,paper,On Initial Seed Selection for Frequency Domain Blind Speech Separation.,https://dblp.org/rec/conf/interspeech/VuH11
3547,paper,Fusing audio and video information for online speaker diarization.,https://dblp.org/rec/conf/interspeech/SchmalenstroeerKLH09
3548,paper,A Teacher-Student Approach for Extracting Informative Speaker Embeddings From Speech Mixtures.,https://dblp.org/rec/conf/interspeech/Cord-LandwehrBZ23
3549,paper,Full Bayesian Hidden Markov Model Variational Autoencoder for Acoustic Unit Discovery.,https://dblp.org/rec/conf/interspeech/GlarnerHEH18
3550,paper,Tight Integration of Spatial and Spectral Features for BSS with Deep Clustering Embeddings.,https://dblp.org/rec/conf/interspeech/DrudeH17
3551,paper,Hidden Markov Model Variational Autoencoder for Acoustic Unit Discovery.,https://dblp.org/rec/conf/interspeech/EbbersHDGHR17
3552,paper,On the exploitation of hidden Markov models and linear dynamic models in a hybrid decoder architecture for continuous speech recognition.,https://dblp.org/rec/conf/interspeech/LeutnantH10
3553,paper,Unified probabilistic approach to error concealment for distributed speech recognition.,https://dblp.org/rec/conf/interspeech/IonH05
3554,paper,Unsupervised Learning of Acoustic Events Using Dynamic Time Warping and Hierarchical K-Means++ Clustering.,https://dblp.org/rec/conf/interspeech/SchmalenstroeerBH11
3555,paper,Human factors of a voice-controlled car stereo.,https://dblp.org/rec/conf/interspeech/Haeb-UmbachG95
3556,paper,Investigation into Target Speaking Rate Adaptation for Voice Conversion.,https://dblp.org/rec/conf/interspeech/KuhlmannSEWH22
3557,paper,Semantic analysis of spoken input using Markov logic networks.,https://dblp.org/rec/conf/interspeech/DespotovicWH15
3558,paper,FRESCO: the French telephone speech data collection - part of the european Speechdat(m) project.,https://dblp.org/rec/conf/interspeech/LangmannHBO96
3559,paper,Blind adaptive principal eigenvector beamforming for acoustical source separation.,https://dblp.org/rec/conf/interspeech/WarsitzHV07
3560,paper,A priori SNR Estimation Using a Generalized Decision Directed Approach.,https://dblp.org/rec/conf/interspeech/ChinaevH16
3561,paper,Privacy-Preserving Variational Information Feature Extraction for Domestic Activity Monitoring versus Speaker Identification.,https://dblp.org/rec/conf/interspeech/NelusEHM19
3562,paper,Statistical and Neural Network Based Speech Activity Detection in Non-Stationary Acoustic Environments.,https://dblp.org/rec/conf/interspeech/HeitkaemperSH20
3563,paper,A comparison of particle filtering variants for speech feature enhancement.,https://dblp.org/rec/conf/interspeech/Haeb-UmbachS05
3564,paper,Adaptive beamforming combined with particle filtering for acoustic source localization.,https://dblp.org/rec/conf/interspeech/Haeb-UmbachPW04
3565,paper,"Multi-Talker ASR for an Unknown Number of Sources: Joint Training of Source Counting, Separation and ASR.",https://dblp.org/rec/conf/interspeech/NeumannBDKDNH20
3566,paper,Intelligent CAC and Routing for Multi-Point Connections.,https://dblp.org/rec/conf/cic/TienRT04
3567,paper,Parameterised Complexity of Abduction in Schaefer's Framework.,https://dblp.org/rec/conf/lfcs/0002M020
3568,paper,A Parameterized View on the Complexity of Dependence Logic.,https://dblp.org/rec/conf/lfcs/KontinenMM22
3569,paper,Improving the Concurrency of Integrity Checks and Write Operations.,https://dblp.org/rec/conf/icdt/Bottcher90
3570,paper,Binary mutation testing through dynamic translation.,https://dblp.org/rec/conf/dsn/BeckerKJXM12
3571,paper,Deep&Wide: Achieving Area Efficiency in Scalable Approximate Accelerators.,https://dblp.org/rec/conf/dsn/JalilAAMJP25
3572,paper,Brief Announcement: Hashed Predecessor Patricia Trie - A Data Structure for Efficient Predecessor Queries in Peer-to-Peer Systems.,https://dblp.org/rec/conf/wdag/KniesburgesS12
3573,paper,Fast Distributed Algorithms for LP-Type Problems of Low Dimension.,https://dblp.org/rec/conf/wdag/HinnenthalSS19
3574,paper,Brief Announcement: SplayNets - Towards Self-Adjusting Distributed Data Structures.,https://dblp.org/rec/conf/wdag/SchmidASHL12
3575,paper,A Denial-of-Service Resistant DHT.,https://dblp.org/rec/conf/wdag/AwerbuchS07
3576,paper,On the Shape Containment Problem Within the Amoebot Model with Reconfigurable Circuits.,https://dblp.org/rec/conf/wdag/ArtmannPS25
3577,paper,A Jamming-Resistant MAC Protocol for Multi-Hop Wireless Networks.,https://dblp.org/rec/conf/wdag/RichaSSZ10
3578,paper,Brief Announcement: Stabilizing Consensus with the Power of Two Choices.,https://dblp.org/rec/conf/wdag/DoerrGMSS10
3579,paper,An Improved Algorithm to Detect Communication Deadlocks in Distributed Systems.,https://dblp.org/rec/conf/wdag/KrogerLMV90
3580,paper,Two Strategies for Solving the Vertex Cover Problem on a Transputer Network.,https://dblp.org/rec/conf/wdag/LulingM89
3581,paper,Routing and Scheduling with Incomplete Information.,https://dblp.org/rec/conf/wdag/MonienT07
3582,paper,The Canonical Amoebot Model: Algorithms and Concurrency Control.,https://dblp.org/rec/conf/wdag/DaymudeRS21
3583,paper,Towards a Universal Approach for Monotonic Searchability in Self-stabilizing Overlay Networks.,https://dblp.org/rec/conf/wdag/ScheidelerSS16
3584,paper,CONE-DHT: A Distributed Self-Stabilizing Algorithm for a Heterogeneous Storage System.,https://dblp.org/rec/conf/wdag/KniesburgesKS13
3585,paper,Asynchronous Parallel Reliefboard Computation for Scene Object Approximation.,https://dblp.org/rec/conf/egpgv/SussJF10
3586,paper,Chasing Shadows: Solving Deepfake Detection Benchmarks Using Irrelevant Features Only.,https://dblp.org/rec/conf/fgr/XuTPR25
3587,paper,Learning privacy-enhancing face representations through feature disentanglement.,https://dblp.org/rec/conf/fgr/BortolatoIRKTDP20
3588,paper,ASPECD: Adaptable Soft-Biometric Privacy-Enhancement Using Centroid Decoding for Face Verification.,https://dblp.org/rec/conf/fgr/RotTPS24
3589,paper,Nonlinear Model Predictive Control with Discrete Mechanics and Optimal Control.,https://dblp.org/rec/conf/aimech/XuTT17
3590,paper,Batch constrained multi-objective Bayesian optimization using the example of ultrasonic wire bonding.,https://dblp.org/rec/conf/aimech/ReilingHHGT24
3591,paper,Contextual Anomaly Detection in Hot Forming Production Line using PINN Architecture.,https://dblp.org/rec/conf/aimech/LenzBRHT24
3592,paper,Fast hybrid position / force control of a parallel kinematic load simulator for 6-DOF Hardware-in-the-Loop axle tests.,https://dblp.org/rec/conf/aimech/KohlstedtTOJT17
3593,paper,A model extended temperature and strain controller modulated with PWM for precision position control of shape memory alloy actuators.,https://dblp.org/rec/conf/aimech/PaiRT16
3594,paper,Quality of Service in Network Creation Games.,https://dblp.org/rec/conf/wine/Cord-LandwehrMH14
3595,paper,Who Should Pay for Forwarding Packets?,https://dblp.org/rec/conf/wine/AckermannBFV07
3596,paper,Improved Hardness of Approximation for Stackelberg Shortest-Path Pricing.,https://dblp.org/rec/conf/wine/BriestCKLN10
3597,paper,Multilevel Network Games.,https://dblp.org/rec/conf/wine/AbshoffCJS14
3598,paper,On the Road to -Completeness: 8 Agents in a Singleton Congestion Game.,https://dblp.org/rec/conf/wine/DumraufM08
3599,paper,Weighted Boolean Formula Games.,https://dblp.org/rec/conf/wine/MavronicolasMW07
3600,paper,Wardrop Equilibria and Price of Stability for Bottleneck Games with Splittable Traffic.,https://dblp.org/rec/conf/wine/MazalovMST06
3601,paper,Nash Equilibria for Voronoi Games on Transitive Graphs.,https://dblp.org/rec/conf/wine/FeldmannMM09
3602,paper,On Stackelberg Pricing with Computationally Bounded Consumers.,https://dblp.org/rec/conf/wine/BriestHGV09
3603,paper,A Simple Graph-Theoretic Model for Selfish Restricted Scheduling.,https://dblp.org/rec/conf/wine/ElsasserGLMM05
3604,paper,To Be or Not to Be (Served).,https://dblp.org/rec/conf/wine/BleischwitzMS07
3605,paper,LOG4MEX: a library to export machine learning experiments.,https://dblp.org/rec/conf/webi/EstevesMSNLND17
3606,paper,GENESIS: a generic RDF data access interface.,https://dblp.org/rec/conf/webi/ErmilovMUN17
3607,paper,CEDAL: time-efficient detection of erroneous links in large-scale link repositories.,https://dblp.org/rec/conf/webi/ValdestilhasSN17
3608,paper,Keyword-Driven SPARQL Query Generation Leveraging Background Knowledge.,https://dblp.org/rec/conf/webi/ShekarpourANGHS11
3609,paper,An evaluation of models for runtime approximation in link discovery.,https://dblp.org/rec/conf/webi/GeorgalaHN17
3610,paper,Ontology Based Data Access and Integration for Improving the Effectiveness of Farming in Nepal.,https://dblp.org/rec/conf/webi/PokharelSL14
3611,paper,Poster: The FAIRer Path Forward: Advancing Research Infrastructures for Unified Reproducibility and Usability.,https://dblp.org/rec/conf/conext/HauserWSC25
3612,paper,Distributed DNN serving in the network data plane.,https://dblp.org/rec/conf/conext/RazaviKNMW22
3613,paper,I-Codesign: A Codesign Methodology for Reconfigurable Embedded Systems.,https://dblp.org/rec/conf/icsoft/GhribiAKP16a
3614,paper,Domain-Specific Modelling With Atom3.,https://dblp.org/rec/conf/icsoft/VangheluweSB07
3615,paper,New Co-design Methodology for Real-time Embedded Systems.,https://dblp.org/rec/conf/icsoft/GhribiAKP16
3616,paper,On Guaranteeing Schedulability of Periodic Real-Time Hardware Tasks Under ReconOS64.,https://dblp.org/rec/conf/arc/ClausingGKLP23
3617,paper,Partitioning and Vectorizing Binary Applications for a Reconfigurable Vector Computer.,https://dblp.org/rec/conf/arc/KenterVP14
3618,paper,Ultra-Low Latency and Extreme-Throughput Echo State Neural Networks on FPGA.,https://dblp.org/rec/conf/arc/JafariP25
3619,paper,Evaluating the Design Space for Offloading 3D FFT Calculations to an FPGA for High-Performance Computing.,https://dblp.org/rec/conf/arc/RamaswamiKKP21
3620,paper,A Multithreaded Framework for Sequential Monte Carlo Methods on CPU/FPGA Platforms.,https://dblp.org/rec/conf/arc/HappeLP09
3621,paper,Scheduling Reconfiguration Activities of Run-Time Reconfigurable RTOS Using an Aperiodic Task Server.,https://dblp.org/rec/conf/arc/GotzD06
3622,paper,Optimal and Greedy Heuristic Approaches for Scheduling and Mapping of Hardware Tasks to Reconfigurable Computing Devices.,https://dblp.org/rec/conf/arc/GuettatfiKP20
3623,paper,Proof-Carrying Hardware Versus the Stealthy Malicious LUT Hardware Trojan.,https://dblp.org/rec/conf/arc/AhmedWP19
3624,paper,On-The-Fly Verification of Reconfigurable Image Processing Modules Based on a Proof-Carrying Hardware Approach.,https://dblp.org/rec/conf/arc/WiersemaWP15
3625,paper,SAVE: Towards Efficient Resource Management in Heterogeneous System Architectures.,https://dblp.org/rec/conf/arc/DurelliCDKMPPPSB14
3626,paper,Thread Shadowing: Using Dynamic Redundancy on Hybrid Multi-cores for Error Detection.,https://dblp.org/rec/conf/arc/MeisnerP14
3627,paper,Timing Optimization for Virtual FPGA Configurations.,https://dblp.org/rec/conf/arc/WitschenWNBP21
3628,paper,An FPGA/HMC-Based Accelerator for Resolution Proof Checking.,https://dblp.org/rec/conf/arc/HansmeierPA18
3629,paper,Sharing and Caring of Data at the Edge.,https://dblp.org/rec/conf/hotedge/TrivediWBI20
3630,paper,Supply Chain Management: A Multi-Agent System for Collaborative Production Planning.,https://dblp.org/rec/conf/eee/DangelmaierHP05
3631,paper,LLM Driven Design of Continuous Optimization Problems with Controllable High-Level Properties.,https://dblp.org/rec/conf/evoapps/SkvorcSSGBT26
3632,paper,Nullifying the Inherent Bias of Non-invariant Exploratory Landscape Analysis Features.,https://dblp.org/rec/conf/evoapps/PragerT13
3633,paper,An Agent Based Modelling Approach for Stochastic Planning Parameters.,https://dblp.org/rec/conf/holomas/DangelmaierKB07
3634,paper,Brief Announcement: Fault-Tolerant Shape Formation in the Amoebot Model.,https://dblp.org/rec/conf/sand/KostitsynaSW22
3635,paper,Efficient Shape Formation by 3D Hybrid Programmable Matter: An Algorithm for Low Diameter Intermediate Structures.,https://dblp.org/rec/conf/sand/HinnenthalLS24
3636,paper,"Local Mutual Exclusion for Dynamic, Anonymous, Bounded Memory Message Passing Systems.",https://dblp.org/rec/conf/sand/DaymudeRS22
3637,paper,Reconfiguration and Locomotion with Joint Movements in the Amoebot Model.,https://dblp.org/rec/conf/sand/Padalkin0S24
3638,paper,Enabling SAML for Dynamic Identity Federation Management.,https://dblp.org/rec/conf/mwcn/CabarcosMLD09
3639,paper,A model for dimensioning a secure event-driven health care system.,https://dblp.org/rec/conf/mwcn/GuerreroMSAM12
3640,paper,A distributed transcoding system for mobile video delivery.,https://dblp.org/rec/conf/mwcn/SanchezM12
3641,paper,Anticipatory Download Scheduling in Wireless Video Streaming with Uncertain Data Rate Prediction.,https://dblp.org/rec/conf/mwcn/DraxlerBK15
3642,paper,Introducing identity management in WiMAX to enable secure and personalized services.,https://dblp.org/rec/conf/mwcn/GuerreroSMAPM11
3643,paper,A privacy aware media gateway for connecting private multimedia clouds to limited devices.,https://dblp.org/rec/conf/mwcn/SanchezMMCGS11
3644,paper,The Impact of Developer Experience in Using Java Cryptography.,https://dblp.org/rec/conf/esem/HazhirpasandGKB19
3645,paper,Decision making in adaptive manufacturing systems: Multi-objective scheduling and user interface.,https://dblp.org/rec/conf/cica/KlopperHPD11
3646,paper,Divide & conquer in planning for self-optimizing mechatronic systems - A first application example.,https://dblp.org/rec/conf/cica/KlopperHD11
3647,paper,Towards Quantum One-Time Memories from Stateless Hardware.,https://dblp.org/rec/conf/tqc/BroadbentGZ20
3648,paper,The Complexity of Simulating Local Measurements on Quantum Systems.,https://dblp.org/rec/conf/tqc/GharibianY17
3649,paper,A formal model for coupling computer based system and physical systems.,https://dblp.org/rec/conf/eurodac/BrielmannK93
3650,paper,Using VHDL for simulation of SDL specifications.,https://dblp.org/rec/conf/eurodac/LutterGR92
3651,paper,Modelling aspects of system level design.,https://dblp.org/rec/conf/eurodac/Rammig93
3652,paper,The semantics of behavioral VHDL '93 descriptions.,https://dblp.org/rec/conf/eurodac/MullerBG94
3653,paper,Tool communication in an integrated synthesis environment.,https://dblp.org/rec/conf/eurodac/KleinjohannK91
3654,paper,A system for compiling and debugging structured data processing controllers.,https://dblp.org/rec/conf/eurodac/SeawrightBHMPV96
3655,paper,"Beyond VHDL: textual formalisms, visual techniques, or both?",https://dblp.org/rec/conf/eurodac/Rammig96
3656,paper,Robust Collision Avoidance for Autonomous Mobile Robots in Unknown Environments.,https://dblp.org/rec/conf/robocup/MujahedFM16
3657,paper,External Coordination Media in Capacity-Constrained Multiagent Systems.,https://dblp.org/rec/conf/iat/KemmerichB10
3658,paper,Coordination in Large Multiagent Reinforcement Learning Problems.,https://dblp.org/rec/conf/iat/KemmerichB11
3659,paper,Load Balancing in Dynamic Networks.,https://dblp.org/rec/conf/ispan/ElsasserMS04
3660,paper,"Transparent Data Structures, or How to Make Search Trees Robust in a Distributed Environmen.",https://dblp.org/rec/conf/ispan/KorzeniowskiS05
3661,paper,Supervised Peer-to-Peer Systems.,https://dblp.org/rec/conf/ispan/KothapalliS05
3662,paper,Efficient Broadcasting and Gathering in Wireless Ad-Hoc Networks.,https://dblp.org/rec/conf/ispan/OnusRKS05
3663,paper,Efficient TBox Reasoning with Value Restrictions - Introducing the ℱ}_o \\textitwer Reasoner.,https://dblp.org/rec/conf/ruleml/MichelTZ19
3664,paper,Rule-Based Multi-label Classification: Challenges and Opportunities.,https://dblp.org/rec/conf/ruleml/HullermeierFMNR20
3665,paper,Towards SPARQL-Based Induction for Large-Scale RDF Data Sets.,https://dblp.org/rec/conf/ecai/BinBLN16
3666,paper,An Efficient Approach for the Generation of Allen Relations.,https://dblp.org/rec/conf/ecai/GeorgalaSN16
3667,paper,Description Logics Reasoning w.r.t. General TBoxes Is Decidable for Concrete Domains with the EHD-Property.,https://dblp.org/rec/conf/ecai/CarapelleT16
3668,paper,Rejection in Abstract Argumentation: Harder Than Acceptance?,https://dblp.org/rec/conf/ecai/FichteH0M24
3669,paper,On the Usage of Behavior Models to Detect ATM Fraud.,https://dblp.org/rec/conf/ecai/KlerxAB14
3670,paper,AGDISTIS - Agnostic Disambiguation of Named Entities Using Linked Open Data.,https://dblp.org/rec/conf/ecai/UsbeckNRGCAB14
3671,paper,Optimal Alignment of Temporal Knowledge Bases.,https://dblp.org/rec/conf/ecai/GilPPT23
3672,paper,Embedding Knowledge Graphs in Degenerate Clifford Algebras.,https://dblp.org/rec/conf/ecai/TeyouDN24
3673,paper,Parallel Qualitative Simulation.,https://dblp.org/rec/conf/eurosim/PlatznerRW95
3674,paper,<tt>RP-Mod</tt>&<tt>RP-Crowd: </tt> Moderator- and Crowd-Annotated German News Comment Datasets.,https://dblp.org/rec/conf/nips/AssenmacherNMSR21
3675,paper,Detecting Data Incompatibilities in Process-Driven Decision Support Systems.,https://dblp.org/rec/conf/bmsd/KirchhoffGE22
3676,paper,Business Models of Store-Oriented Software Ecosystems: A Variability Modeling Approach.,https://dblp.org/rec/conf/bmsd/GottschalkRE19
3677,paper,Model-Based Hypothesis Engineering for Supporting Adaptation to Uncertain Customer Needs.,https://dblp.org/rec/conf/bmsd/GottschalkYE20
3678,paper,A Reference Architecture for Enhanced Design of Software Ecosystems.,https://dblp.org/rec/conf/bmsd/GuptaSE21
3679,paper,Design Options of Store-Oriented Software Ecosystems: An Investigation of Business Decisions.,https://dblp.org/rec/conf/bmsd/JazayeriZEKKS18
3680,paper,Business Model Dependencies: Towards Conceptualizing Dependencies for Extending Modeling Languages for Business Models.,https://dblp.org/rec/conf/bmsd/VorbohleSK20
3681,paper,Extending Business Model Development Tools with Consolidated Expert Knowledge.,https://dblp.org/rec/conf/bmsd/GottschalkKE21
3682,paper,AutoCL: AutoML for Concept Learning.,https://dblp.org/rec/conf/xai/LiSHMSN24
3683,paper,Adding Why to What? Analyses of an Everyday Explanation.,https://dblp.org/rec/conf/xai/TerflothSBS23
3684,paper,Perception and Consideration of the Explainees' Needs for Satisfying Explanations.,https://dblp.org/rec/conf/xai/SchafferT0B24
3685,paper,Trial and error: a new approach to space-bounded learning.,https://dblp.org/rec/conf/eurocolt/AmeurFHH93
3686,paper,Attack Trees vs. Fault Trees: Two Sides of the Same Coin from Different Currencies.,https://dblp.org/rec/conf/qest/BuddeKS21
3687,paper,Towards Efficient and Informative Omni-Channel Customer Relationship Management.,https://dblp.org/rec/conf/er/CarneinHHTVBK17
3688,paper,Formal Semantics of an Entity-Relationship-Based Query Language.,https://dblp.org/rec/conf/er/HohensteinE90
3689,paper,"Conceptualization, Design, and Implementation of EconBPC - A Software Artifact for the Economic Analysis of Business Process Compliance.",https://dblp.org/rec/conf/er/KuhnelTL19
3690,paper,"Process-Oriented, Flexible Composition of Web Services with UML.",https://dblp.org/rec/conf/er/ThoneDE02
3691,paper,Stream Clustering of Chat Messages with Applications to Twitch Streams.,https://dblp.org/rec/conf/er/CarneinAT17
3692,paper,Frame-Online DNN-WPE Dereverberation.,https://dblp.org/rec/conf/iwaenc/HeymannDHKN18
3693,paper,Towards online source counting in speech mixtures applying a variational EM for complex Watson mixture models.,https://dblp.org/rec/conf/iwaenc/DrudeCVH14
3694,paper,Monaural Source Separation: From Anechoic To Reverberant Environments.,https://dblp.org/rec/conf/iwaenc/Cord-LandwehrBN22
3695,paper,Diminishing Domain Mismatch for DNN-Based Acoustic Distance Estimation via Stochastic Room Reverberation Models.,https://dblp.org/rec/conf/iwaenc/GburrekMSH24
3696,paper,MMS-MSG: A Multi-Purpose Multi-Speaker Mixture Signal Generator.,https://dblp.org/rec/conf/iwaenc/Cord-LandwehrNB22
3697,paper,Exploiting Temporal Correlations in Joint Multichannel Speech Separation and Noise Suppression Using Hidden Markov Models.,https://dblp.org/rec/conf/iwaenc/VuH12
3698,paper,Informed vs. Blind beamforming in AD-HOC Acoustic Sensor Networks for Meeting Transcription.,https://dblp.org/rec/conf/iwaenc/GburrekSHH22
3699,paper,Microphone Array Position Self-Calibration from Reverberant Speech Input.,https://dblp.org/rec/conf/iwaenc/JacobSH12
3700,paper,Autotarget*: A Distributed Robot Operating System Framework for Autonomous Aerial Swarms.,https://dblp.org/rec/conf/urai/AdoniFLGK24
3701,paper,Improved Bounds for Acyclic Job Shop Scheduling (Extended Abstract).,https://dblp.org/rec/conf/stoc/FeigeS98
3702,paper,On the Complexity of Computing Short Linearly Independent Vectors and Short Bases in a Lattice.,https://dblp.org/rec/conf/stoc/BlomerS99
3703,paper,Computing Nash equilibria for scheduling on restricted parallel links.,https://dblp.org/rec/conf/stoc/GairingLMM04
3704,paper,Not All Keys Can Be Hashed in Constant Time (Preliminary Version),https://dblp.org/rec/conf/stoc/GilHW90
3705,paper,Bandwidth Constrained NP-Complete Problems,https://dblp.org/rec/conf/stoc/MonienS81
3706,paper,How to spread adversarial nodes?: rotate!,https://dblp.org/rec/conf/stoc/Scheideler05
3707,paper,Efficient PRAM Simulation on a Distributed Memory Machine,https://dblp.org/rec/conf/stoc/KarpLH92
3708,paper,Universal Algorithms for Store-and-Forward and Wormhole Routing.,https://dblp.org/rec/conf/stoc/CypherHSV96
3709,paper,Dequantizing the Quantum singular value transformation: hardness and applications to Quantum chemistry and the Quantum PCP conjecture.,https://dblp.org/rec/conf/stoc/GharibianG22
3710,paper,A Lower Bound for Randomized Algebraic Decision Trees.,https://dblp.org/rec/conf/stoc/GrigorievKHS96
3711,paper,How to Distribute a Dictionary in a Complete Network,https://dblp.org/rec/conf/stoc/DietzfelbingerH90
3712,paper,"One, Two, Three \\dots Infinity: Lower Bounds for Parallel Computation",https://dblp.org/rec/conf/stoc/FichHRW85
3713,paper,Fast Algorithms for N-Dimensional Restrictions of Hard Problems,https://dblp.org/rec/conf/stoc/Heide85
3714,paper,A Polynomial Linear Search Algorithm for the N-Dimensional Knapsack Problem,https://dblp.org/rec/conf/stoc/Heide83
3715,paper,A new algorithm approach to the general Lovász local lemma with applications to scheduling and satisfiability problems (extended abstract).,https://dblp.org/rec/conf/stoc/CzumajS00
3716,paper,Approximation techniques for utilitarian mechanism design.,https://dblp.org/rec/conf/stoc/BriestKV05
3717,paper,From Static to Dynamic Routing: Efficient Transformations of Store-and-Forward Protocols.,https://dblp.org/rec/conf/stoc/ScheidelerV99
3718,paper,Randomized Protocols for Low Congestion Circuit Routing in Multistage Interconnection Networks.,https://dblp.org/rec/conf/stoc/ColeMHMRSSV98
3719,paper,Reliable multipath communication approach for internet-based cyber-physical systems.,https://dblp.org/rec/conf/isie/ElattarCWJT17
3720,paper,Don't You Worry 'Bout a Packet: Unified Programming for In-Network Computing.,https://dblp.org/rec/conf/hotnets/KarlosBW21
3721,paper,Boosting Low Data PINN Robustness with Transfer Learning.,https://dblp.org/rec/conf/icarm/LenzBHT24
3722,paper,K-Nearest Neighbour Classification for Interval-Valued Data.,https://dblp.org/rec/conf/sum/NguyenDM17
3723,paper,Accelerate K-Mode Algorithms Using The Triangle Inequality.,https://dblp.org/rec/conf/sum/NguyenMH24
3724,paper,Discrete Minimax Binary Relevance Classifier for Imbalanced Multi-label Classification.,https://dblp.org/rec/conf/sum/MadrigalNGD24
3725,paper,Online Set Cover with Happiness Costs.,https://dblp.org/rec/conf/in4pl/Markarian21
3726,paper,An Online Variant of Set Cover Inspired by Happy Clients.,https://dblp.org/rec/conf/in4pl/Markarian21a
3727,paper,Online Facility Location Problems Inspired by the COVID-19 Pandemic.,https://dblp.org/rec/conf/in4pl/MarkarianK21a
3728,paper,Online Metric Facility Service Leasing with Duration-Specific Dormant Fees.,https://dblp.org/rec/conf/in4pl/MarkarianK21
3729,paper,When Machines Fail: Online Scheduling Under Bounded Failures.,https://dblp.org/rec/conf/in4pl/MarkarianP25
3730,paper,3D graph based stairway detection and localization for mobile robots.,https://dblp.org/rec/conf/iros/WestfechtelOMNK16
3731,paper,FPGADDS: An Intra-FPGA Data Distribution Service for ROS 2 Robotics Applications.,https://dblp.org/rec/conf/iros/LienenMP23
3732,paper,Task-relevant roadmaps: A framework for humanoid motion planning.,https://dblp.org/rec/conf/iros/StollengaPFLFS13
3733,paper,Cell control by intelligent objects-a new dimension of production control systems.,https://dblp.org/rec/conf/iros/GausemeierGGL94
3734,paper,Closest Gap based (CG) reactive obstacle avoidance Navigation for highly cluttered environments.,https://dblp.org/rec/conf/iros/MujahadFMJ10
3735,paper,Simultaneous place learning and recognition for real-time appearance-based mapping.,https://dblp.org/rec/conf/iros/KazmiM16
3736,paper,Transferring spatial perception between robots operating in a shared workspace.,https://dblp.org/rec/conf/iros/LeitnerHFFS12
3737,paper,Integration of emotional reactions on human facial expressions into the robot head MEXI.,https://dblp.org/rec/conf/iros/EsauKK07
3738,paper,Prosody based emotion recognition for MEXI.,https://dblp.org/rec/conf/iros/AustermannEKK05
3739,paper,Adapt-UI: an IDE supporting model-driven development of self-adaptive UIs.,https://dblp.org/rec/conf/eics/Yigitbas0E17
3740,paper,Component-based development of adaptive user interfaces.,https://dblp.org/rec/conf/eics/YigitbasJJKAE19
3741,paper,Design and Evaluation of AR-Assisted End-User Robot Path Planning Strategies.,https://dblp.org/rec/conf/eics/KringsYBE22
3742,paper,Using Augmented Reality for Enhancing Planning and Measurements in the Scaffolding Business.,https://dblp.org/rec/conf/eics/Yigitbas0E21
3743,paper,Model-driven UI Development Integrating HCI Patterns.,https://dblp.org/rec/conf/eics/YigitbasM015
3744,paper,Development framework for context-aware augmented reality applications.,https://dblp.org/rec/conf/eics/KringsYJ0E20
3745,paper,Towards A Wearable Passive Lower-Limb Exoskeleton Based on the Compact Gear-Spring Mechanism.,https://dblp.org/rec/conf/robio/PhamNVLNN24
3746,paper,Smooth reactive collision avoidance in difficult environments.,https://dblp.org/rec/conf/robio/MujahedFM15
3747,paper,Survivable Monitoring in Dynamic Networks.,https://dblp.org/rec/conf/iwia/AtenieseRS04
3748,paper,Taxonomy of IT support for training emergency response & management.,https://dblp.org/rec/conf/iscram/PottebaumMS14
